origId, sciName, taxon, year, category, code, synonymousSpeciesUsed
3679,Phalacrocorax carbo,bird,2004,Least Concern,LC,NA
3679,Phalacrocorax carbo,bird,2000,Lower Risk/least concern,LR/lc,NA
3679,Phalacrocorax carbo,bird,1994,Lower Risk/least concern,LR/lc,NA
3679,Phalacrocorax carbo,bird,1988,Lower Risk/least concern,LR/lc,NA
3715,Ardea cinerea,bird,2019,Least Concern,LC,NA
3715,Ardea cinerea,bird,2016,Least Concern,LC,NA
3715,Ardea cinerea,bird,2012,Least Concern,LC,NA
3715,Ardea cinerea,bird,2009,Least Concern,LC,NA
3715,Ardea cinerea,bird,2008,Least Concern,LC,NA
3715,Ardea cinerea,bird,2004,Least Concern,LC,NA
3715,Ardea cinerea,bird,2000,Lower Risk/least concern,LR/lc,NA
3715,Ardea cinerea,bird,1994,Lower Risk/least concern,LR/lc,NA
3715,Ardea cinerea,bird,1988,Lower Risk/least concern,LR/lc,NA
3725,Ardea purpurea,bird,2019,Least Concern,LC,NA
3725,Ardea purpurea,bird,2016,Least Concern,LC,NA
3725,Ardea purpurea,bird,2012,Least Concern,LC,NA
3725,Ardea purpurea,bird,2009,Least Concern,LC,NA
3725,Ardea purpurea,bird,2008,Least Concern,LC,NA
3725,Ardea purpurea,bird,2004,Least Concern,LC,NA
3725,Ardea purpurea,bird,2000,Lower Risk/least concern,LR/lc,NA
3725,Ardea purpurea,bird,1994,Lower Risk/least concern,LR/lc,NA
3725,Ardea purpurea,bird,1988,Lower Risk/least concern,LR/lc,NA
3728,Casmerodius albus,bird,2016,Least Concern,LC,Ardea alba
3728,Casmerodius albus,bird,2012,Least Concern,LC,Ardea alba
3728,Casmerodius albus,bird,2009,Least Concern,LC,Ardea alba
3728,Casmerodius albus,bird,2008,Least Concern,LC,Ardea alba
3728,Casmerodius albus,bird,2004,Least Concern,LC,Ardea alba
3728,Casmerodius albus,bird,2000,Lower Risk/least concern,LR/lc,Ardea alba
3728,Casmerodius albus,bird,1994,Lower Risk/least concern,LR/lc,Ardea alba
3728,Casmerodius albus,bird,1988,Lower Risk/least concern,LR/lc,Ardea alba
3729,Mesophoyx intermedia,bird,NA,NA,NA,none available
3730,Bubulcus ibis,bird,2019,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2016,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2014,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2012,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2009,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2008,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2004,Least Concern,LC,NA
3730,Bubulcus ibis,bird,2000,Lower Risk/least concern,LR/lc,NA
3730,Bubulcus ibis,bird,1994,Lower Risk/least concern,LR/lc,NA
3730,Bubulcus ibis,bird,1988,Lower Risk/least concern,LR/lc,NA
3732,Ardeola grayii,bird,2016,Least Concern,LC,NA
3732,Ardeola grayii,bird,2012,Least Concern,LC,NA
3732,Ardeola grayii,bird,2009,Least Concern,LC,NA
3732,Ardeola grayii,bird,2008,Least Concern,LC,NA
3732,Ardeola grayii,bird,2004,Least Concern,LC,NA
3732,Ardeola grayii,bird,2000,Lower Risk/least concern,LR/lc,NA
3732,Ardeola grayii,bird,1994,Lower Risk/least concern,LR/lc,NA
3732,Ardeola grayii,bird,1988,Lower Risk/least concern,LR/lc,NA
3737,Butorides striata,bird,2016,Least Concern,LC,NA
3737,Butorides striata,bird,2014,Least Concern,LC,NA
3742,Nycticorax nycticorax,bird,2016,Least Concern,LC,NA
3742,Nycticorax nycticorax,bird,2012,Least Concern,LC,NA
3742,Nycticorax nycticorax,bird,2009,Least Concern,LC,NA
3742,Nycticorax nycticorax,bird,2008,Least Concern,LC,NA
3742,Nycticorax nycticorax,bird,2004,Least Concern,LC,NA
3742,Nycticorax nycticorax,bird,2000,Lower Risk/least concern,LR/lc,NA
3742,Nycticorax nycticorax,bird,1994,Lower Risk/least concern,LR/lc,NA
3742,Nycticorax nycticorax,bird,1988,Lower Risk/least concern,LR/lc,NA
3747,Gorsachius melanolophus,bird,2016,Least Concern,LC,NA
3747,Gorsachius melanolophus,bird,2012,Least Concern,LC,NA
3747,Gorsachius melanolophus,bird,2009,Least Concern,LC,NA
3747,Gorsachius melanolophus,bird,2008,Least Concern,LC,NA
3747,Gorsachius melanolophus,bird,2004,Least Concern,LC,NA
3747,Gorsachius melanolophus,bird,2000,Lower Risk/least concern,LR/lc,NA
3747,Gorsachius melanolophus,bird,1994,Lower Risk/least concern,LR/lc,NA
3747,Gorsachius melanolophus,bird,1988,Near Threatened,NT,NA
3757,Ixobrychus sinensis,bird,2016,Least Concern,LC,NA
3757,Ixobrychus sinensis,bird,2012,Least Concern,LC,NA
3757,Ixobrychus sinensis,bird,2009,Least Concern,LC,NA
3757,Ixobrychus sinensis,bird,2008,Least Concern,LC,NA
3757,Ixobrychus sinensis,bird,2004,Least Concern,LC,NA
3757,Ixobrychus sinensis,bird,2000,Lower Risk/least concern,LR/lc,NA
3757,Ixobrychus sinensis,bird,1994,Lower Risk/least concern,LR/lc,NA
3757,Ixobrychus sinensis,bird,1988,Lower Risk/least concern,LR/lc,NA
3761,Ixobrychus cinnamomeus,bird,2016,Least Concern,LC,NA
3761,Ixobrychus cinnamomeus,bird,2012,Least Concern,LC,NA
3761,Ixobrychus cinnamomeus,bird,2009,Least Concern,LC,NA
3761,Ixobrychus cinnamomeus,bird,2008,Least Concern,LC,NA
3761,Ixobrychus cinnamomeus,bird,2004,Least Concern,LC,NA
3761,Ixobrychus cinnamomeus,bird,2000,Lower Risk/least concern,LR/lc,NA
3761,Ixobrychus cinnamomeus,bird,1994,Lower Risk/least concern,LR/lc,NA
3761,Ixobrychus cinnamomeus,bird,1988,Lower Risk/least concern,LR/lc,NA
3763,Ixobrychus flavicollis,bird,2016,Least Concern,LC,NA
3763,Ixobrychus flavicollis,bird,2012,Least Concern,LC,NA
3763,Ixobrychus flavicollis,bird,2009,Least Concern,LC,NA
3763,Ixobrychus flavicollis,bird,2008,Least Concern,LC,NA
3763,Ixobrychus flavicollis,bird,2004,Least Concern,LC,NA
3763,Ixobrychus flavicollis,bird,2000,Lower Risk/least concern,LR/lc,NA
3763,Ixobrychus flavicollis,bird,1994,Lower Risk/least concern,LR/lc,NA
3763,Ixobrychus flavicollis,bird,1988,Lower Risk/least concern,LR/lc,NA
3766,Botaurus stellaris,bird,2016,Least Concern,LC,NA
3766,Botaurus stellaris,bird,2012,Least Concern,LC,NA
3766,Botaurus stellaris,bird,2009,Least Concern,LC,NA
3766,Botaurus stellaris,bird,2008,Least Concern,LC,NA
3766,Botaurus stellaris,bird,2004,Least Concern,LC,NA
3766,Botaurus stellaris,bird,2000,Lower Risk/least concern,LR/lc,NA
3766,Botaurus stellaris,bird,1994,Lower Risk/least concern,LR/lc,NA
3766,Botaurus stellaris,bird,1988,Lower Risk/least concern,LR/lc,NA
3769,Phoenicopterus roseus,bird,2018,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2017,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2016,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2015,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2012,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2009,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2008,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2004,Least Concern,LC,NA
3769,Phoenicopterus roseus,bird,2000,Not Recognized,NR,NA
3769,Phoenicopterus roseus,bird,1994,Not Recognized,NR,NA
3769,Phoenicopterus roseus,bird,1988,Not Recognized,NR,NA
3771,Phoeniconaias minor,bird,2018,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2016,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2015,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2012,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2008,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2006,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2004,Near Threatened,NT,NA
3771,Phoeniconaias minor,bird,2000,Lower Risk/near threatened,LR/nt,NA
3771,Phoeniconaias minor,bird,1994,Lower Risk/near threatened,LR/nt,NA
3771,Phoeniconaias minor,bird,1988,Lower Risk/least concern,LR/lc,NA
3777,Plegadis falcinellus,bird,2019,Least Concern,LC,NA
3777,Plegadis falcinellus,bird,2016,Least Concern,LC,NA
3777,Plegadis falcinellus,bird,2012,Least Concern,LC,NA
3777,Plegadis falcinellus,bird,2009,Least Concern,LC,NA
3777,Plegadis falcinellus,bird,2008,Least Concern,LC,NA
3777,Plegadis falcinellus,bird,2004,Least Concern,LC,NA
3777,Plegadis falcinellus,bird,2000,Lower Risk/least concern,LR/lc,NA
3777,Plegadis falcinellus,bird,1994,Lower Risk/least concern,LR/lc,NA
3777,Plegadis falcinellus,bird,1988,Lower Risk/least concern,LR/lc,NA
3795,Threskiornis melanocephalus,bird,2016,Near Threatened,NT,NA
3795,Threskiornis melanocephalus,bird,2012,Near Threatened,NT,NA
3795,Threskiornis melanocephalus,bird,2008,Near Threatened,NT,NA
3795,Threskiornis melanocephalus,bird,2006,Near Threatened,NT,NA
3795,Threskiornis melanocephalus,bird,2004,Near Threatened,NT,NA
3795,Threskiornis melanocephalus,bird,2000,Lower Risk/near threatened,LR/nt,NA
3795,Threskiornis melanocephalus,bird,1994,Lower Risk/near threatened,LR/nt,NA
3795,Threskiornis melanocephalus,bird,1988,Lower Risk/least concern,LR/lc,NA
3798,Pseudibis papillosa,bird,2016,Least Concern,LC,NA
3798,Pseudibis papillosa,bird,2012,Least Concern,LC,NA
3798,Pseudibis papillosa,bird,2009,Least Concern,LC,NA
3798,Pseudibis papillosa,bird,2008,Least Concern,LC,NA
3798,Pseudibis papillosa,bird,2004,Least Concern,LC,NA
3798,Pseudibis papillosa,bird,2000,Lower Risk/least concern,LR/lc,NA
3798,Pseudibis papillosa,bird,1994,Lower Risk/near threatened,LR/nt,NA
3798,Pseudibis papillosa,bird,1988,Lower Risk/least concern,LR/lc,NA
3802,Platalea leucorodia,bird,2019,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2016,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2015,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2012,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2009,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2008,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2004,Least Concern,LC,NA
3802,Platalea leucorodia,bird,2000,Lower Risk/least concern,LR/lc,NA
3802,Platalea leucorodia,bird,1994,Lower Risk/least concern,LR/lc,NA
3802,Platalea leucorodia,bird,1988,Lower Risk/least concern,LR/lc,NA
3812,Pelecanus philippensis,bird,2017,Near Threatened,NT,NA
3812,Pelecanus philippensis,bird,2016,Near Threatened,NT,NA
3812,Pelecanus philippensis,bird,2012,Near Threatened,NT,NA
3812,Pelecanus philippensis,bird,2008,Near Threatened,NT,NA
3812,Pelecanus philippensis,bird,2007,Near Threatened,NT,NA
3812,Pelecanus philippensis,bird,2006,Vulnerable,VU,NA
3812,Pelecanus philippensis,bird,2004,Vulnerable,VU,NA
3812,Pelecanus philippensis,bird,2000,Vulnerable,VU,NA
3812,Pelecanus philippensis,bird,1996,Vulnerable,VU,NA
3812,Pelecanus philippensis,bird,1994,Vulnerable,VU,NA
3812,Pelecanus philippensis,bird,1988,Threatened,T,NA
3827,Mycteria leucocephala,bird,2016,Near Threatened,NT,NA
3827,Mycteria leucocephala,bird,2012,Near Threatened,NT,NA
3827,Mycteria leucocephala,bird,2008,Near Threatened,NT,NA
3827,Mycteria leucocephala,bird,2006,Near Threatened,NT,NA
3827,Mycteria leucocephala,bird,2004,Near Threatened,NT,NA
3827,Mycteria leucocephala,bird,2000,Lower Risk/near threatened,LR/nt,NA
3827,Mycteria leucocephala,bird,1994,Lower Risk/near threatened,LR/nt,NA
3827,Mycteria leucocephala,bird,1988,Lower Risk/least concern,LR/lc,NA
3828,Anastomus oscitans,bird,2016,Least Concern,LC,NA
3828,Anastomus oscitans,bird,2012,Least Concern,LC,NA
3828,Anastomus oscitans,bird,2009,Least Concern,LC,NA
3828,Anastomus oscitans,bird,2008,Least Concern,LC,NA
3828,Anastomus oscitans,bird,2004,Least Concern,LC,NA
3828,Anastomus oscitans,bird,2000,Lower Risk/least concern,LR/lc,NA
3828,Anastomus oscitans,bird,1994,Lower Risk/near threatened,LR/nt,NA
3828,Anastomus oscitans,bird,1988,Lower Risk/least concern,LR/lc,NA
3830,Ciconia nigra,bird,2017,Least Concern,LC,NA
3830,Ciconia nigra,bird,2016,Least Concern,LC,NA
3830,Ciconia nigra,bird,2012,Least Concern,LC,NA
3830,Ciconia nigra,bird,2009,Least Concern,LC,NA
3830,Ciconia nigra,bird,2008,Least Concern,LC,NA
3830,Ciconia nigra,bird,2004,Least Concern,LC,NA
3830,Ciconia nigra,bird,2000,Lower Risk/least concern,LR/lc,NA
3830,Ciconia nigra,bird,1994,Lower Risk/least concern,LR/lc,NA
3830,Ciconia nigra,bird,1988,Lower Risk/least concern,LR/lc,NA
3832,Ciconia episcopus,bird,2017,Vulnerable,VU,NA
3832,Ciconia episcopus,bird,2016,Vulnerable,VU,NA
3832,Ciconia episcopus,bird,2014,Vulnerable,VU,NA
3835,Ciconia ciconia,bird,2016,Least Concern,LC,NA
3835,Ciconia ciconia,bird,2012,Least Concern,LC,NA
3835,Ciconia ciconia,bird,2009,Least Concern,LC,NA
3835,Ciconia ciconia,bird,2008,Least Concern,LC,NA
3835,Ciconia ciconia,bird,2004,Least Concern,LC,NA
3835,Ciconia ciconia,bird,2000,Lower Risk/least concern,LR/lc,NA
3835,Ciconia ciconia,bird,1994,Lower Risk/least concern,LR/lc,NA
3835,Ciconia ciconia,bird,1988,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2016,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2012,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2008,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2007,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2006,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2004,Near Threatened,NT,NA
3837,Ephippiorhynchus asiaticus,bird,2000,Lower Risk/near threatened,LR/nt,NA
3837,Ephippiorhynchus asiaticus,bird,1994,Lower Risk/least concern,LR/lc,NA
3837,Ephippiorhynchus asiaticus,bird,1988,Lower Risk/least concern,LR/lc,NA
3840,Leptoptilos javanicus,bird,2016,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,2013,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,2012,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,2008,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,2006,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,2004,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,2000,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,1996,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,1994,Vulnerable,VU,NA
3840,Leptoptilos javanicus,bird,1988,Threatened,T,NA
3928,Puffinus pacificus,bird,2018,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2017,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2016,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2012,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2009,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2008,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2004,Least Concern,LC,Ardenna pacifica
3928,Puffinus pacificus,bird,2000,Lower Risk/least concern,LR/lc,Ardenna pacifica
3928,Puffinus pacificus,bird,1994,Lower Risk/least concern,LR/lc,Ardenna pacifica
3928,Puffinus pacificus,bird,1988,Lower Risk/least concern,LR/lc,Ardenna pacifica
3930,Puffinus carneipes,bird,2018,Near Threatened,NT,Ardenna carneipes
3930,Puffinus carneipes,bird,2017,Near Threatened,NT,Ardenna carneipes
3930,Puffinus carneipes,bird,2016,Near Threatened,NT,Ardenna carneipes
3930,Puffinus carneipes,bird,2012,Least Concern,LC,Ardenna carneipes
3930,Puffinus carneipes,bird,2009,Least Concern,LC,Ardenna carneipes
3930,Puffinus carneipes,bird,2008,Least Concern,LC,Ardenna carneipes
3930,Puffinus carneipes,bird,2004,Least Concern,LC,Ardenna carneipes
3930,Puffinus carneipes,bird,2000,Lower Risk/least concern,LR/lc,Ardenna carneipes
3930,Puffinus carneipes,bird,1994,Lower Risk/least concern,LR/lc,Ardenna carneipes
3930,Puffinus carneipes,bird,1988,Lower Risk/least concern,LR/lc,Ardenna carneipes
3969,Oceanites oceanicus,bird,2018,Least Concern,LC,NA
3969,Oceanites oceanicus,bird,2016,Least Concern,LC,NA
3969,Oceanites oceanicus,bird,2012,Least Concern,LC,NA
3969,Oceanites oceanicus,bird,2009,Least Concern,LC,NA
3969,Oceanites oceanicus,bird,2008,Least Concern,LC,NA
3969,Oceanites oceanicus,bird,2004,Least Concern,LC,NA
3969,Oceanites oceanicus,bird,2000,Lower Risk/least concern,LR/lc,NA
3969,Oceanites oceanicus,bird,1994,Lower Risk/least concern,LR/lc,NA
3969,Oceanites oceanicus,bird,1988,Lower Risk/least concern,LR/lc,NA
3973,Fregetta tropica,bird,2018,Least Concern,LC,NA
3973,Fregetta tropica,bird,2016,Least Concern,LC,NA
3973,Fregetta tropica,bird,2012,Least Concern,LC,NA
3973,Fregetta tropica,bird,2009,Least Concern,LC,NA
3973,Fregetta tropica,bird,2008,Least Concern,LC,NA
3973,Fregetta tropica,bird,2004,Least Concern,LC,NA
3973,Fregetta tropica,bird,2000,Lower Risk/least concern,LR/lc,NA
3973,Fregetta tropica,bird,1994,Lower Risk/least concern,LR/lc,NA
3973,Fregetta tropica,bird,1988,Lower Risk/least concern,LR/lc,NA
3981,Oceanodroma monorhis,bird,2018,Near Threatened,NT,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2016,Near Threatened,NT,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2014,Near Threatened,NT,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2012,Near Threatened,NT,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2009,Least Concern,LC,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2008,Least Concern,LC,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2004,Least Concern,LC,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,2000,Lower Risk/least concern,LR/lc,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,1994,Lower Risk/near threatened,LR/nt,Hydrobates monorhis
3981,Oceanodroma monorhis,bird,1988,Lower Risk/least concern,LR/lc,Hydrobates monorhis
4017,Pitta brachyura,bird,2016,Least Concern,LC,NA
4017,Pitta brachyura,bird,2012,Least Concern,LC,NA
4017,Pitta brachyura,bird,2009,Least Concern,LC,NA
4017,Pitta brachyura,bird,2008,Least Concern,LC,NA
4017,Pitta brachyura,bird,2004,Least Concern,LC,NA
4017,Pitta brachyura,bird,2000,Lower Risk/least concern,LR/lc,NA
4017,Pitta brachyura,bird,1994,Lower Risk/least concern,LR/lc,NA
4017,Pitta brachyura,bird,1988,Lower Risk/least concern,LR/lc,NA
5507,Irena puella,bird,2016,Least Concern,LC,NA
5527,Lanius isabellinus,bird,2016,Least Concern,LC,NA
5528,Lanius cristatus,bird,2016,Least Concern,LC,NA
5528,Lanius cristatus,bird,2012,Least Concern,LC,NA
5528,Lanius cristatus,bird,2009,Least Concern,LC,NA
5528,Lanius cristatus,bird,2008,Least Concern,LC,NA
5528,Lanius cristatus,bird,2004,Least Concern,LC,NA
5528,Lanius cristatus,bird,2000,Lower Risk/least concern,LR/lc,NA
5528,Lanius cristatus,bird,1994,Lower Risk/least concern,LR/lc,NA
5528,Lanius cristatus,bird,1988,Lower Risk/least concern,LR/lc,NA
5532,Lanius vittatus,bird,2016,Least Concern,LC,NA
5532,Lanius vittatus,bird,2012,Least Concern,LC,NA
5532,Lanius vittatus,bird,2009,Least Concern,LC,NA
5532,Lanius vittatus,bird,2008,Least Concern,LC,NA
5532,Lanius vittatus,bird,2004,Least Concern,LC,NA
5532,Lanius vittatus,bird,2000,Lower Risk/least concern,LR/lc,NA
5532,Lanius vittatus,bird,1994,Lower Risk/least concern,LR/lc,NA
5532,Lanius vittatus,bird,1988,Lower Risk/least concern,LR/lc,NA
5533,Lanius schach,bird,2016,Least Concern,LC,NA
5533,Lanius schach,bird,2012,Least Concern,LC,NA
5533,Lanius schach,bird,2009,Least Concern,LC,NA
5533,Lanius schach,bird,2008,Least Concern,LC,NA
5533,Lanius schach,bird,2004,Least Concern,LC,NA
5533,Lanius schach,bird,2000,Lower Risk/least concern,LR/lc,NA
5533,Lanius schach,bird,1994,Lower Risk/least concern,LR/lc,NA
5533,Lanius schach,bird,1988,Lower Risk/least concern,LR/lc,NA
5736,Dendrocitta vagabunda,bird,2018,Least Concern,LC,NA
5736,Dendrocitta vagabunda,bird,2016,Least Concern,LC,NA
5736,Dendrocitta vagabunda,bird,2012,Least Concern,LC,NA
5736,Dendrocitta vagabunda,bird,2009,Least Concern,LC,NA
5736,Dendrocitta vagabunda,bird,2008,Least Concern,LC,NA
5736,Dendrocitta vagabunda,bird,2004,Least Concern,LC,NA
5736,Dendrocitta vagabunda,bird,2000,Lower Risk/least concern,LR/lc,NA
5736,Dendrocitta vagabunda,bird,1994,Lower Risk/least concern,LR/lc,NA
5736,Dendrocitta vagabunda,bird,1988,Lower Risk/least concern,LR/lc,NA
5739,Dendrocitta leucogastra,bird,2016,Least Concern,LC,NA
5739,Dendrocitta leucogastra,bird,2012,Least Concern,LC,NA
5739,Dendrocitta leucogastra,bird,2009,Least Concern,LC,NA
5739,Dendrocitta leucogastra,bird,2008,Least Concern,LC,NA
5739,Dendrocitta leucogastra,bird,2004,Least Concern,LC,NA
5739,Dendrocitta leucogastra,bird,2000,Lower Risk/least concern,LR/lc,NA
5739,Dendrocitta leucogastra,bird,1994,Lower Risk/near threatened,LR/nt,NA
5739,Dendrocitta leucogastra,bird,1988,Near Threatened,NT,NA
5760,Corvus splendens,bird,2018,Least Concern,LC,NA
5760,Corvus splendens,bird,2016,Least Concern,LC,NA
5760,Corvus splendens,bird,2012,Least Concern,LC,NA
5760,Corvus splendens,bird,2009,Least Concern,LC,NA
5760,Corvus splendens,bird,2008,Least Concern,LC,NA
5760,Corvus splendens,bird,2004,Least Concern,LC,NA
5760,Corvus splendens,bird,2000,Lower Risk/least concern,LR/lc,NA
5760,Corvus splendens,bird,1994,Lower Risk/least concern,LR/lc,NA
5760,Corvus splendens,bird,1988,Lower Risk/least concern,LR/lc,NA
5785,Corvus levaillantii,bird,2016,Least Concern,LC,Corvus macrorhynchos
5857,Artamus fuscus,bird,2016,Least Concern,LC,NA
5857,Artamus fuscus,bird,2012,Least Concern,LC,NA
5857,Artamus fuscus,bird,2009,Least Concern,LC,NA
5857,Artamus fuscus,bird,2008,Least Concern,LC,NA
5857,Artamus fuscus,bird,2004,Least Concern,LC,NA
5857,Artamus fuscus,bird,2000,Lower Risk/least concern,LR/lc,NA
5857,Artamus fuscus,bird,1994,Lower Risk/least concern,LR/lc,NA
5857,Artamus fuscus,bird,1988,Lower Risk/least concern,LR/lc,NA
5882,Oriolus oriolus,bird,2017,Least Concern,LC,NA
5882,Oriolus oriolus,bird,2016,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2018,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2016,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2013,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2012,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2009,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2008,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2004,Least Concern,LC,NA
5884,Oriolus chinensis,bird,2000,Lower Risk/least concern,LR/lc,NA
5884,Oriolus chinensis,bird,1994,Lower Risk/least concern,LR/lc,NA
5884,Oriolus chinensis,bird,1988,Lower Risk/least concern,LR/lc,NA
5893,Oriolus xanthornus,bird,2018,Least Concern,LC,NA
5893,Oriolus xanthornus,bird,2016,Least Concern,LC,NA
5893,Oriolus xanthornus,bird,2012,Least Concern,LC,NA
5893,Oriolus xanthornus,bird,2009,Least Concern,LC,NA
5893,Oriolus xanthornus,bird,2008,Least Concern,LC,NA
5893,Oriolus xanthornus,bird,2004,Least Concern,LC,NA
5893,Oriolus xanthornus,bird,2000,Lower Risk/least concern,LR/lc,NA
5893,Oriolus xanthornus,bird,1994,Lower Risk/least concern,LR/lc,NA
5893,Oriolus xanthornus,bird,1988,Lower Risk/least concern,LR/lc,NA
5903,Coracina macei,bird,2018,Least Concern,LC,NA
5903,Coracina macei,bird,2016,Least Concern,LC,NA
5903,Coracina macei,bird,2012,Least Concern,LC,NA
5903,Coracina macei,bird,2009,Least Concern,LC,NA
5903,Coracina macei,bird,2008,Least Concern,LC,NA
5903,Coracina macei,bird,2004,Least Concern,LC,NA
5903,Coracina macei,bird,2000,Lower Risk/least concern,LR/lc,NA
5903,Coracina macei,bird,1994,Lower Risk/least concern,LR/lc,NA
5903,Coracina macei,bird,1988,Lower Risk/least concern,LR/lc,NA
5948,Coracina melanoptera,bird,2016,Least Concern,LC,Lalage melanoptera
5948,Coracina melanoptera,bird,2012,Least Concern,LC,Lalage melanoptera
5948,Coracina melanoptera,bird,2009,Least Concern,LC,Lalage melanoptera
5948,Coracina melanoptera,bird,2008,Least Concern,LC,Lalage melanoptera
5948,Coracina melanoptera,bird,2004,Least Concern,LC,Lalage melanoptera
5948,Coracina melanoptera,bird,2000,Lower Risk/least concern,LR/lc,Lalage melanoptera
5948,Coracina melanoptera,bird,1994,Lower Risk/least concern,LR/lc,Lalage melanoptera
5948,Coracina melanoptera,bird,1988,Lower Risk/least concern,LR/lc,Lalage melanoptera
5970,Pericrocotus divaricatus,bird,2018,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2016,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2013,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2012,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2009,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2008,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2004,Least Concern,LC,NA
5970,Pericrocotus divaricatus,bird,2000,Lower Risk/least concern,LR/lc,NA
5970,Pericrocotus divaricatus,bird,1994,Lower Risk/least concern,LR/lc,NA
5970,Pericrocotus divaricatus,bird,1988,Lower Risk/least concern,LR/lc,NA
5972,Pericrocotus cinnamomeus,bird,2016,Least Concern,LC,NA
5972,Pericrocotus cinnamomeus,bird,2012,Least Concern,LC,NA
5972,Pericrocotus cinnamomeus,bird,2009,Least Concern,LC,NA
5972,Pericrocotus cinnamomeus,bird,2008,Least Concern,LC,NA
5972,Pericrocotus cinnamomeus,bird,2004,Least Concern,LC,NA
5972,Pericrocotus cinnamomeus,bird,2000,Lower Risk/least concern,LR/lc,NA
5972,Pericrocotus cinnamomeus,bird,1994,Lower Risk/least concern,LR/lc,NA
5972,Pericrocotus cinnamomeus,bird,1988,Lower Risk/least concern,LR/lc,NA
5975,Pericrocotus erythropygius,bird,2017,Least Concern,LC,NA
5975,Pericrocotus erythropygius,bird,2016,Least Concern,LC,NA
5980,Pericrocotus flammeus,bird,2018,Least Concern,LC,NA
